"","X1","X2","X3","X4","step","time"
"1",0.95315033036804,1.26614069732233,-0.454314162266837,-1.16178317232516,16,2677.867
"2",0.95315033036804,1.26614069732233,-0.454314162266837,-1.16178317232516,16,2677.867
"3",0.882146573488049,-0.263901559478374,-0.422686409083986,1.30024019543406,16,2677.867
"4",0.883678470211313,0.905099755820449,1.28436188270806,0.604529335226197,16,2677.867
"5",0.958115915487699,0.269472002582998,0.7193500436482,1.16511293098534,16,2677.867
"6",0.793001439814196,0.152965291194254,1.01592491647636,-0.808073105190647,16,2677.867
"7",0.793001439814196,0.152965291194254,1.01592491647636,-0.808073105190647,16,2677.867
"8",0.793001439814196,0.152965291194254,1.01592491647636,-0.808073105190647,16,2677.867
"9",0.793001439814196,0.152965291194254,1.01592491647636,-0.808073105190647,16,2677.867
"10",0.793001439814196,0.152965291194254,1.01592491647636,-0.808073105190647,16,2677.867
"11",0.82898857790642,-0.804975766168148,0.105134635590352,-0.793025855650034,16,2677.867
"12",0.82898857790642,-0.804975766168148,0.105134635590352,-0.793025855650034,16,2677.867
"13",0.82898857790642,-0.804975766168148,0.105134635590352,-0.793025855650034,16,2677.867
"14",1.01597556280965,0.45138706341559,-0.169974485609552,0.388208343729425,16,2677.867
"15",0.917400517585232,-0.379473876150613,0.8380751823657,-1.32375328385112,16,2677.867
"16",0.82898857790642,-0.804975766168148,0.105134635590352,-0.793025855650034,16,2677.867
"17",0.974763956647902,-0.180898526914662,0.437717976077327,0.0110460353240183,16,2677.867
"18",0.974763956647902,-0.180898526914662,0.437717976077327,0.0110460353240183,16,2677.867
"19",0.988160039709932,0.925025843007641,0.838479418192437,-0.906016781829222,16,2677.867
"20",0.875055552853395,-0.106981609360343,-0.92222069303647,0.523375633734159,16,2677.867
"21",0.971168707293589,-0.561228887117119,-0.508171661414573,0.662029973172012,16,2677.867
"22",0.949634957279743,1.60279000912764,-0.763544053067522,0.656894805128215,16,2677.867
"23",1.00913658395514,-0.19644857311088,0.0240054353825629,-1.7904443928582,16,2677.867
"24",0.895410075770917,0.308298441905104,-0.335995485289165,2.00688311104943,16,2677.867
"25",0.992864810312687,0.693106137692081,-2.12364042027471,-0.175437620920996,16,2677.867
"26",0.907490064948201,-0.3955450664619,0.722706774712911,0.889009553296627,16,2677.867
"27",0.93741286025687,0.0827376409338834,-0.104297852974985,-0.00946327263160618,16,2677.867
"28",0.910133717268264,-0.0533636883723508,1.1217909260763,-1.88661282750045,16,2677.867
"29",0.957184230936204,-0.294643549362957,1.45932030480792,-1.0308275120977,16,2677.867
"30",0.854920566507411,0.448387924739724,-0.808045654882608,-0.333157130503919,16,2677.867
"31",0.854920566507411,0.448387924739724,-0.808045654882608,-0.333157130503919,16,2677.867
"32",0.847097356914481,-1.16707013232382,-0.626638091185311,1.54581422035368,16,2677.867
"33",0.924802577156513,0.552416437965822,-0.606831518914516,-1.11347242928431,16,2677.867
"34",0.848232436903469,0.950991212318566,0.251008301803846,1.37966647616249,16,2677.867
"35",1.05588142203182,-0.363905583863612,1.83767404033375,-0.893790502956216,16,2677.867
