"","X1","X2","X3","X4","step","time"
"1",1.07597263180688,0.0590674905193374,-0.416757463584172,0.375418631146937,15,134.965000000004
"2",1.02777134827886,-0.194309955212834,-0.195085361670238,-0.366857859297344,15,134.965000000004
"3",0.994360163656011,-0.197436986290563,0.354538903926459,-0.451464810114671,15,134.965000000004
"4",1.05902439138142,-0.396579408233163,0.196033261507543,-1.12545145530828,15,134.965000000004
"5",1.05611952888458,-1.74987205065101,-0.577200510949451,-0.521155835304843,15,134.965000000004
"6",1.08563453023001,-0.937242931727835,0.240654300637546,0.117831222400495,15,134.965000000004
"7",1.04608026693475,0.668075815596044,0.087477359483237,0.759927557832596,15,134.965000000004
"8",1.08563453023001,-0.937242931727835,0.240654300637546,0.117831222400495,15,134.965000000004
"9",1.08563453023001,-0.937242931727835,0.240654300637546,0.117831222400495,15,134.965000000004
"10",1.08563453023001,-0.937242931727835,0.240654300637546,0.117831222400495,15,134.965000000004
"11",1.12327588703495,-0.476956437397181,0.702050443251299,-1.50081605262921,15,134.965000000004
"12",1.11429543563065,0.988208893205786,1.2292279944666,0.971771335704483,15,134.965000000004
"13",1.12327588703495,-0.476956437397181,0.702050443251299,-1.50081605262921,15,134.965000000004
"14",1.05870328574956,0.107332082717666,0.60600744670202,0.414366374561403,15,134.965000000004
"15",1.13048938624767,0.24356821470982,0.661824608253693,-1.56925798286799,15,134.965000000004
"16",1.13048938624767,0.24356821470982,0.661824608253693,-1.56925798286799,15,134.965000000004
"17",1.13048938624767,0.24356821470982,0.661824608253693,-1.56925798286799,15,134.965000000004
"18",0.989956830522989,-1.54869096609993,-0.443979858944828,0.960535892111356,15,134.965000000004
"19",1.01849459718921,-1.11498716078455,1.02282032073848,-0.570635204992689,15,134.965000000004
"20",1.12928708059498,0.514084040216105,1.19329138776549,-0.198842965889694,15,134.965000000004
"21",1.01849459718921,-1.11498716078455,1.02282032073848,-0.570635204992689,15,134.965000000004
"22",1.0605373958847,1.23962611532392,-0.415819519161611,-0.304312275430242,15,134.965000000004
"23",1.00497721114757,0.182039729420919,0.454875309188217,1.42761494089184,15,134.965000000004
"24",1.09045912495614,-0.726186506624384,-0.303618696300969,0.78331741408697,15,134.965000000004
"25",0.994677850950774,1.83313706596991,-0.728400569080844,0.337109137731436,15,134.965000000004
"26",0.994677850950774,1.83313706596991,-0.728400569080844,0.337109137731436,15,134.965000000004
"27",0.994677850950774,1.83313706596991,-0.728400569080844,0.337109137731436,15,134.965000000004
"28",0.994677850950774,1.83313706596991,-0.728400569080844,0.337109137731436,15,134.965000000004
"29",0.963324994839985,-1.08868727483258,0.517026409623936,-1.94539067799724,15,134.965000000004
"30",1.13935721044388,-0.175800991135985,1.90171072290451,-0.349491790939668,15,134.965000000004
"31",0.978112540933336,0.739430746493468,0.490408465736496,0.298557652796057,15,134.965000000004
"32",1.05473972474322,-0.830644520524826,0.138836184167411,-0.117953820334581,15,134.965000000004
"33",0.978890218220704,-2.41637468810805,0.139466811014542,-0.283335325004408,15,134.965000000004
"34",1.04639680587477,-0.844586332982691,-0.120192809181419,-0.957601603691607,15,134.965000000004
"35",1.02652995088711,-0.0720671083244184,1.79237762937007,0.397972650112362,15,134.965000000004
"36",1.08567479655121,1.36855382772889,-0.797318132915195,-1.76531435207754,15,134.965000000004
"37",1.08567479655121,1.36855382772889,-0.797318132915195,-1.76531435207754,15,134.965000000004
"38",1.04925696981091,-0.26214265993409,0.978011875057563,0.763325851960469,15,134.965000000004
"39",0.999244964527809,0.790490465674872,-1.34266361805932,-1.41229007638245,15,134.965000000004
"40",1.05156826857624,-0.6904966643072,-0.1409602780435,-1.60261950327443,15,134.965000000004
"41",1.091767091397,0.0933493095569889,-0.232121731091037,1.10985736315313,15,134.965000000004
"42",0.97873835054917,0.660856379848153,-1.30425005946171,-0.613803433030293,15,134.965000000004
"43",0.97873835054917,0.660856379848153,-1.30425005946171,-0.613803433030293,15,134.965000000004
"44",0.97873835054917,0.660856379848153,-1.30425005946171,-0.613803433030293,15,134.965000000004
"45",0.97873835054917,0.660856379848153,-1.30425005946171,-0.613803433030293,15,134.965000000004
"46",1.06318254295122,1.55620790152611,-0.788030972728937,-0.129510921890999,15,134.965000000004
"47",1.06318254295122,1.55620790152611,-0.788030972728937,-0.129510921890999,15,134.965000000004
"48",1.06318254295122,1.55620790152611,-0.788030972728937,-0.129510921890999,15,134.965000000004
"49",1.0655899360035,0.507311733054983,-1.58471575266871,1.08372768651989,15,134.965000000004
"50",1.04023777593726,-0.659260599238868,0.572840513291473,-0.560182100306642,15,134.965000000004
"51",1.04023777593726,-0.659260599238868,0.572840513291473,-0.560182100306642,15,134.965000000004
"52",1.04023777593726,-0.659260599238868,0.572840513291473,-0.560182100306642,15,134.965000000004
"53",1.01271195818593,-0.824425176789572,-2.2526009601761,-1.10927852033736,15,134.965000000004
"54",1.01271195818593,-0.824425176789572,-2.2526009601761,-1.10927852033736,15,134.965000000004
"55",1.10054538617704,0.262530050419931,-1.07024061739195,-0.085243114646433,15,134.965000000004
"56",1.02398876718042,-0.49948913651428,0.679940071131616,1.7539488149148,15,134.965000000004
"57",1.11839245681267,0.391360240482799,-0.0648699631483221,-0.608838726208103,15,134.965000000004
"58",1.11839245681267,0.391360240482799,-0.0648699631483221,-0.608838726208103,15,134.965000000004
"59",1.16274804942439,-0.0698983380423326,-0.56987787126857,-0.367294602693302,15,134.965000000004
"60",0.992370746912599,-2.75029693628626,-1.26771073939336,-0.492877714702863,15,134.965000000004
"61",1.00418364161332,-0.704878088557903,-1.67656694461027,0.282149079829678,15,134.965000000004
"62",1.00418364161332,-0.704878088557903,-1.67656694461027,0.282149079829678,15,134.965000000004
"63",1.13684427965148,0.738997460018876,-0.819251136548941,0.107369151931502,15,134.965000000004
"64",0.964526524316294,0.39399919209388,-0.00755129252451639,-0.117736751732408,15,134.965000000004
"65",0.998973121375498,0.470226193473984,-1.66340379630216,0.39238676725891,15,134.965000000004
"66",1.03968917901842,0.477331927121132,0.567557925274992,-2.04230034789356,15,134.965000000004
"67",1.02634589360592,-0.109429112543565,-1.20932047902404,0.682086721652102,15,134.965000000004
"68",1.0575118390507,0.166158682651321,0.148520877102689,0.995690839638513,15,134.965000000004
