"","alpha_1","alpha_2","beta_1","beta_2","mu","sigma","gamma","step","time"
"16801",44.5864812256897,36.5410340896923,0.00178111349561486,1.14673935167249,307.750696898948,0.000446697363303826,0.0709526081277125,57,31595.02
"16802",44.5864812256897,36.5410340896923,0.00178111349561486,1.14673935167249,307.750696898948,0.000446697363303826,0.0709526081277125,57,31595.02
"16803",44.5864812256897,36.5410340896923,0.00178111349561486,1.14673935167249,307.750696898948,0.000446697363303826,0.0709526081277125,57,31595.02
"16804",44.5864812256897,36.5410340896923,0.00178111349561486,1.14673935167249,307.750696898948,0.000446697363303826,0.0709526081277125,57,31595.02
"16805",39.4424008984436,29.0644329058667,0.00246509090962998,4.53981783769321,393.107912427561,0.00108032358206848,0.320028658686872,57,31595.02
"16806",46.024261869884,31.0331500552848,0.0016969499402714,2.45707415281862,283.992168084285,0.00157314938997522,0.203729851968008,57,31595.02
"16807",40.7632721718198,19.2475715923695,0.0015623456517883,3.97531424345889,371.653300809477,0.00281354117763574,0.340010519822968,57,31595.02
"16808",39.8130343597151,20.7941511105836,0.00259307816028299,4.57902515376353,387.139522182489,0.00163990422987083,0.326374022866732,57,31595.02
"16809",45.1316735695017,9.29736763912192,0.00175086919002229,2.17033135253394,298.817804476054,0.00316993980739261,0.35399812126251,57,31595.02
"16810",45.1316735695017,9.29736763912192,0.00175086919002229,2.17033135253394,298.817804476054,0.00316993980739261,0.35399812126251,57,31595.02
"16811",46.4914394789609,7.34226318811799,0.00116035100832174,1.83344846043429,276.609999127457,0.00252417013117948,0.304385318886474,57,31595.02
"16812",46.9328297105464,19.0721705876072,0.0024927339640031,1.87183321341306,267.942902783184,0.0030941301270833,0.320886560748113,57,31595.02
"16813",46.9328297105464,19.0721705876072,0.0024927339640031,1.87183321341306,267.942902783184,0.0030941301270833,0.320886560748113,57,31595.02
"16814",45.0465780373794,30.8926992361364,0.000240053342971077,1.01252535464986,301.559539968811,0.00404098695378197,0.354683804666819,57,31595.02
"16815",39.7066660989615,11.7135425560486,0.00109278265940446,3.06545805796937,389.658990894253,0.00224203932177542,0.261466044021293,57,31595.02
"16816",39.7066660989615,11.7135425560486,0.00109278265940446,3.06545805796937,389.658990894253,0.00224203932177542,0.261466044021293,57,31595.02
"16817",47.871241292273,36.1453368676823,0.00178347525462886,2.73738421789747,253.030232243756,0.00268457828019839,0.257407169417746,57,31595.02
"16818",39.3555957073208,24.1411955827771,0.00370848882815952,4.62635794730095,393.963547168396,0.000288462321249624,0.271966256006635,57,31595.02
