"","alpha_1","alpha_2","beta_1","beta_2","mu","sigma","gamma","step","time"
"16501",16.605162576528,28.7561638084787,2.40575469150207,0.703151772519863,266.466077411452,2.43118256963828e-05,0.232982482829006,56,31185.142
"16502",16.605162576528,28.7561638084787,2.40575469150207,0.703151772519863,266.466077411452,2.43118256963828e-05,0.232982482829006,56,31185.142
"16503",9.68982581743369,37.3624398338937,2.88534632901005,0.685394698389338,266.455468572904,3.36799031749992e-05,0.316153269034998,56,31185.142
"16504",22.7507012287007,32.0662701059753,3.53640919265079,1.24501091189675,266.469971877667,8.61980744273139e-06,0.05450021360893,56,31185.142
"16505",31.956435072301,45.1297253687867,2.51209298897848,0.275186646116179,266.4787995686,4.04399516209134e-05,0.324335334136983,56,31185.142
"16506",5.97180370481793,38.1569269108311,4.654268551602,1.88860051154736,266.455260232162,2.27715549868912e-06,0.249110196894652,56,31185.142
"16507",23.7124900727289,4.24216560786106,4.62466057044068,0.522825720839197,266.461538639703,3.27706199170554e-05,0.133207741638511,56,31185.142
"16508",5.97180370481793,38.1569269108311,4.654268551602,1.88860051154736,266.455260232162,2.27715549868912e-06,0.249110196894652,56,31185.142
"16509",29.3680396262752,38.0643339919284,3.82245041859436,1.23180838785828,266.470982381869,1.33587452695722e-05,0.25653395295907,56,31185.142
"16510",10.2190253163894,33.2727682158032,4.72084360231709,1.68873987222697,266.464996780482,2.22448751623264e-05,0.155816138700044,56,31185.142
"16511",10.2190253163894,33.2727682158032,4.72084360231709,1.68873987222697,266.464996780482,2.22448751623264e-05,0.155816138700044,56,31185.142
"16512",20.6771276207126,16.0980787842016,4.30772630002143,1.29135405765195,266.461459385726,1.30912392969666e-05,0.356168308167945,56,31185.142
"16513",9.64667719097437,30.6684561637943,1.50175665173541,1.13091931722769,266.447769620443,4.15930461277438e-05,0.183655788228102,56,31185.142
"16514",21.8257748822667,42.2189770369317,3.00165093392896,0.0554359016431932,266.457624316078,3.0720683527293e-05,0.263917333224814,56,31185.142
"16515",31.1597759210642,25.0020010452588,2.2231539941434,0.215983441874109,266.469187098249,1.33896693010085e-05,0.269521832772104,56,31185.142
"16516",11.6167448542081,45.4278788339823,3.71930787125279,1.31460529160392,266.458242602768,3.74707512092676e-05,0.309345369037766,56,31185.142
"16517",14.0222934116544,42.7739380065943,3.30012963382145,0.722116794564658,266.452045089264,5.89015497616929e-05,0.275762842415975,56,31185.142
"16518",46.9485750433239,25.963149549503,2.20667436050965,0.840912981185721,266.480168048119,3.94398676004556e-05,0.364176846796753,56,31185.142
"16519",14.0222934116544,42.7739380065943,3.30012963382145,0.722116794564658,266.452045089264,5.89015497616929e-05,0.275762842415975,56,31185.142
"16520",14.0222934116544,42.7739380065943,3.30012963382145,0.722116794564658,266.452045089264,5.89015497616929e-05,0.275762842415975,56,31185.142
"16521",14.0222934116544,42.7739380065943,3.30012963382145,0.722116794564658,266.452045089264,5.89015497616929e-05,0.275762842415975,56,31185.142
"16522",33.7847579028078,5.5054788267749,3.05614181493484,0.85905098503442,266.452935972081,3.94736960555825e-05,0.230791635050908,56,31185.142
"16523",33.7847579028078,5.5054788267749,3.05614181493484,0.85905098503442,266.452935972081,3.94736960555825e-05,0.230791635050908,56,31185.142
"16524",31.1255155612463,40.7001472283485,1.66327824141916,0.369129325410943,266.469889233052,3.08427817289581e-05,0.254146907871479,56,31185.142
"16525",16.480308612065,23.2855049574037,1.47767388016449,0.72244278028234,266.474023954231,2.69466011927212e-05,0.333511697857872,56,31185.142
"16526",14.0256772145098,10.1304282821638,3.14032237758029,0.487471562980452,266.448399880716,3.23540297726403e-05,0.291634886358654,56,31185.142
"16527",14.0256772145098,10.1304282821638,3.14032237758029,0.487471562980452,266.448399880716,3.23540297726403e-05,0.291634886358654,56,31185.142
"16528",14.0256772145098,10.1304282821638,3.14032237758029,0.487471562980452,266.448399880716,3.23540297726403e-05,0.291634886358654,56,31185.142
"16529",34.9807772758334,26.7302806396128,3.14303432291682,1.06604472997986,266.448108541409,3.31217361287239e-05,0.199746138685352,56,31185.142
"16530",17.2768634962858,21.6102604553958,2.05907648987304,0.400700341144726,266.452340401821,2.69213907661958e-05,0.274589968450362,56,31185.142
"16531",18.0995823531592,9.91104890575014,3.06897364557251,0.866960642965989,266.465635971818,4.24253793751282e-05,0.0188865875639651,56,31185.142
"16532",18.0995823531592,9.91104890575014,3.06897364557251,0.866960642965989,266.465635971818,4.24253793751282e-05,0.0188865875639651,56,31185.142
"16533",37.5187295135357,34.1411653412392,3.20660882988859,0.720846262867425,266.4474460064,2.97575872134071e-05,0.241788739532629,56,31185.142
"16534",28.8035241139056,17.687743276541,2.87043120691408,0.657681586413911,266.464072531721,2.75427951263148e-05,0.146669536010713,56,31185.142
"16535",28.8035241139056,17.687743276541,2.87043120691408,0.657681586413911,266.464072531721,2.75427951263148e-05,0.146669536010713,56,31185.142
"16536",28.8035241139056,17.687743276541,2.87043120691408,0.657681586413911,266.464072531721,2.75427951263148e-05,0.146669536010713,56,31185.142
"16537",37.9785599940241,34.3510626108826,3.07161667401018,0.40476976258322,266.465462358398,2.21649581249249e-05,0.266475793265514,56,31185.142
"16538",32.9475953856455,33.61368905155,4.60334269313819,0.736736680781771,266.473546292562,6.87460873964643e-06,0.286928535085162,56,31185.142
"16539",32.9475953856455,33.61368905155,4.60334269313819,0.736736680781771,266.473546292562,6.87460873964643e-06,0.286928535085162,56,31185.142
"16540",44.6918274659868,30.8614794649884,2.08609329483228,0.627463721746307,266.46983657041,3.4730072966278e-05,0.132983173126161,56,31185.142
"16541",32.9475953856455,33.61368905155,4.60334269313819,0.736736680781771,266.473546292562,6.87460873964643e-06,0.286928535085162,56,31185.142
"16542",32.9475953856455,33.61368905155,4.60334269313819,0.736736680781771,266.473546292562,6.87460873964643e-06,0.286928535085162,56,31185.142
"16543",32.9475953856455,33.61368905155,4.60334269313819,0.736736680781771,266.473546292562,6.87460873964643e-06,0.286928535085162,56,31185.142
"16544",29.4816817432881,28.7919782462582,3.29386548478649,0.517980754424699,266.47167901866,2.89000902937792e-05,0.321677028661512,56,31185.142
"16545",5.22848525268255,19.1838539616506,2.52336689754629,0.695094309079248,266.479625225912,3.11547293934388e-05,0.28208462381371,56,31185.142
"16546",5.22848525268255,19.1838539616506,2.52336689754629,0.695094309079248,266.479625225912,3.11547293934388e-05,0.28208462381371,56,31185.142
"16547",15.4171330149551,8.16817595415957,2.1323386831934,0.501776971834235,266.463126934267,4.01725280987373e-05,0.166497964097488,56,31185.142
"16548",40.6645493863476,19.9728967154885,3.92994779647331,0.558294602206456,266.457474712813,1.23357826020581e-05,0.301431184681491,56,31185.142
"16549",28.5286677491378,33.5672163132601,2.94324245482169,1.34149630525818,266.461948799485,5.1383695918362e-05,0.0999586962133334,56,31185.142
"16550",24.6952934638876,46.5206954539788,2.15446365693339,0.416757602320497,266.458743411943,3.71143051008108e-05,0.262421562283616,56,31185.142
"16551",17.3658392952244,31.7179004417215,2.82554907116284,1.269108327062,266.43740396137,2.8643506121364e-05,0.270879971509021,56,31185.142
"16552",17.3658392952244,31.7179004417215,2.82554907116284,1.269108327062,266.43740396137,2.8643506121364e-05,0.270879971509021,56,31185.142
"16553",17.3658392952244,31.7179004417215,2.82554907116284,1.269108327062,266.43740396137,2.8643506121364e-05,0.270879971509021,56,31185.142
"16554",33.1897421156582,44.9516986136345,3.61821068599684,0.635819429933928,266.461060487274,1.16327764438634e-05,0.395841506131221,56,31185.142
"16555",8.74229393654356,24.6039644948034,3.43486918595065,1.49275871225254,266.475932394026,3.04511701612933e-05,0.208380106985099,56,31185.142
"16556",8.74229393654356,24.6039644948034,3.43486918595065,1.49275871225254,266.475932394026,3.04511701612933e-05,0.208380106985099,56,31185.142
"16557",4.17881559079733,22.1497000300831,3.53958242286394,1.64755161275498,266.469898401417,1.83135842519754e-05,0.284534366990008,56,31185.142
"16558",35.1064681118211,36.537580209959,4.45820679728494,1.03688483678817,266.45094690034,5.64197614047833e-06,0.344589773087087,56,31185.142
"16559",32.247031159732,15.9222857948494,2.79497757806515,0.643024999160463,266.462206415869,3.55564228859613e-05,0.348447830664097,56,31185.142
"16560",32.247031159732,15.9222857948494,2.79497757806515,0.643024999160463,266.462206415869,3.55564228859613e-05,0.348447830664097,56,31185.142
"16561",22.0933261425754,13.3115181103859,2.35142645633054,0.567948799511683,266.462285051984,5.44541212206367e-05,0.171605012474629,56,31185.142
"16562",22.0933261425754,13.3115181103859,2.35142645633054,0.567948799511683,266.462285051984,5.44541212206367e-05,0.171605012474629,56,31185.142
"16563",22.0933261425754,13.3115181103859,2.35142645633054,0.567948799511683,266.462285051984,5.44541212206367e-05,0.171605012474629,56,31185.142
"16564",40.0874223518105,46.1147563996157,4.30942336775981,0.738082098025562,266.45703234042,1.36646011272584e-06,0.155777241343296,56,31185.142
"16565",40.0874223518105,46.1147563996157,4.30942336775981,0.738082098025562,266.45703234042,1.36646011272584e-06,0.155777241343296,56,31185.142
"16566",16.5355563265114,15.0796703456905,2.62406439652036,1.29758843136183,266.454571655349,5.21982190203659e-06,0.251753470841797,56,31185.142
"16567",37.6592241864751,40.9787728741025,3.86265187424359,0.836866617064364,266.468229487969,4.24549277349824e-06,0.172649923483489,56,31185.142
"16568",40.0874223518105,46.1147563996157,4.30942336775981,0.738082098025562,266.45703234042,1.36646011272584e-06,0.155777241343296,56,31185.142
