"","alpha_1","alpha_2","beta_1","beta_2","mu","sigma","gamma","step","time"
"19201",35.9895329265437,0.368158353631841,0.00168223757291722,3.99386715724996,406.619259917642,0.00278142894540213,0.335404437081048,65,30705.922
"19202",35.9895329265437,0.368158353631841,0.00168223757291722,3.99386715724996,406.619259917642,0.00278142894540213,0.335404437081048,65,30705.922
"19203",37.4749133915832,18.9927881285034,0.00193252362528162,1.95183566913346,381.712114822652,0.00189778838539594,0.283328980187578,65,30705.922
"19204",40.6071004586537,30.7414864833989,0.00172163122718467,3.14319736871434,329.443998624964,0.00175536016814644,0.264279764740447,65,30705.922
"19205",40.6071004586537,30.7414864833989,0.00172163122718467,3.14319736871434,329.443998624964,0.00175536016814644,0.264279764740447,65,30705.922
"19206",36.1545518930587,43.0794538774449,0.00203270262140402,4.29732720429915,403.580821962115,0.00115314064464146,0.279566153129641,65,30705.922
"19207",40.6591491915195,21.9747270585497,0.000626190771549405,3.0772268890406,329.287516817463,0.000910322105165982,0.18806983109847,65,30705.922
"19208",37.3396079479401,32.5562362517667,0.00227462741734483,2.18079204980217,383.602448472534,0.000543120623896598,0.272899166311244,65,30705.922
"19209",37.3396079479401,32.5562362517667,0.00227462741734483,2.18079204980217,383.602448472534,0.000543120623896598,0.272899166311244,65,30705.922
"19210",38.0495302043317,8.68082545115038,0.00166187631515455,0.720755450637346,372.093955177093,0.000874900371325053,0.137675036049468,65,30705.922
"19211",37.3476740804456,18.6379995796861,0.00131711241480468,1.95511905807598,383.925134472791,0.000775282615801877,0.214466337780532,65,30705.922
"19212",42.1468782878074,27.531532689083,0.00120865915439123,2.64855124560406,304.031952427771,0.00140942942830132,0.161764966827015,65,30705.922
"19213",35.7277851419147,7.04644107671057,0.00176318763704254,2.14964668816318,410.858610449382,0.00143500516593043,0.307038628748054,65,30705.922
"19214",34.3756456099813,13.6981551747272,0.00126490364982265,3.69042433080226,433.668229372374,0.00132275344821385,0.364847104795794,65,30705.922
"19215",36.0569047728505,36.490032232707,0.000276690154127106,1.5829491395878,406.460513930329,0.000992994831852484,0.0848545968848001,65,30705.922
"19216",35.1316554166123,38.7062949933298,0.000860714193484632,2.59059286662483,421.393345832228,0.000462938597474842,0.191387907992073,65,30705.922
"19217",35.1316554166123,38.7062949933298,0.000860714193484632,2.59059286662483,421.393345832228,0.000462938597474842,0.191387907992073,65,30705.922
"19218",39.7682182804099,46.4753651694283,0.00218584227737678,3.38935596742748,343.109281324584,0.00108276459015752,0.151053076414974,65,30705.922
"19219",37.92448586046,41.5616864483789,0.00178203084086998,4.23050126534751,374.177145862836,0.000362266439241939,0.141164509680483,65,30705.922
"19220",35.3619600118612,46.8185838347581,0.000119133318023477,1.93576127077523,417.853830189181,0.000274084624178285,0.205562947681723,65,30705.922
"19221",35.3619600118612,46.8185838347581,0.000119133318023477,1.93576127077523,417.853830189181,0.000274084624178285,0.205562947681723,65,30705.922
"19222",37.5027115569018,15.7953826059613,0.00099475840811177,2.18015902611652,381.60323277432,0.00246630222633698,0.336021484316598,65,30705.922
"19223",35.0465137143216,7.919234618386,9.0103948184195e-05,1.89375341331711,423.063128589986,0.000934749244863434,0.216538016328939,65,30705.922
"19224",35.0465137143216,7.919234618386,9.0103948184195e-05,1.89375341331711,423.063128589986,0.000934749244863434,0.216538016328939,65,30705.922
"19225",35.3619600118612,46.8185838347581,0.000119133318023477,1.93576127077523,417.853830189181,0.000274084624178285,0.205562947681723,65,30705.922
"19226",35.9401947623392,41.2026018321763,0.000353199759703985,2.30895454167271,408.203257990484,0.000884297190993117,0.121734154579812,65,30705.922
"19227",38.4706479996078,28.7692486821438,0.000564633217484443,2.84756175357278,365.853103212717,0.000159995563321426,0.176401122993078,65,30705.922
"19228",40.7591810847452,37.9315441926739,0.000580908777170266,1.83947032689888,327.497457835859,0.000673301426509454,0.192530955510699,65,30705.922
"19229",35.7942314180726,31.3694416977133,0.00154046632009106,4.32230989053907,409.724480086794,0.000251731622769883,0.27197288067275,65,30705.922
"19230",36.4201086519415,6.41187816809783,0.00178871292175729,4.86188951295473,399.133492646783,0.0018604416919598,0.189187616274951,65,30705.922
"19231",33.3949551920018,47.4784263453905,0.00205068945140964,3.51896572649414,449.767034749794,0.00102130746707973,0.117285210194677,65,30705.922
"19232",37.7439923491236,34.4502340847068,0.000738675702059701,4.47303945042844,377.732408460617,0.000168338458728588,0.20747615651416,65,30705.922
"19233",33.3949551920018,47.4784263453905,0.00205068945140964,3.51896572649414,449.767034749794,0.00102130746707973,0.117285210194677,65,30705.922
"19234",34.359021010904,7.98640071287755,0.000397351983013626,0.969365122038394,434.561793120056,0.00541607440928389,0.347794007143058,65,30705.922
"19235",34.2961773491751,31.8542183165764,0.00387660899973696,1.43376889142393,433.39784220263,0.00328470352789226,0.357078683133873,65,30705.922
"19236",40.8542039040139,20.9592143513784,0.000693926596109886,3.32160975995692,326.072591742957,0.00129456400049321,0.181071388596754,65,30705.922
"19237",36.3535680418244,22.8610751498564,0.00333010959636991,2.63660503951137,399.539300413192,0.00350926215154497,0.276861125350633,65,30705.922
"19238",38.5927500647379,19.4467978645375,0.00135392609452844,3.06349475519877,363.305690283436,0.00286488318034188,0.351967685344361,65,30705.922
"19239",40.8542039040139,20.9592143513784,0.000693926596109886,3.32160975995692,326.072591742957,0.00129456400049321,0.181071388596754,65,30705.922
"19240",38.302282836454,30.2567745369218,0.00277848006958065,4.00647627426696,367.293656169774,0.00341681064540056,0.333555888794462,65,30705.922
"19241",36.9328207223609,18.904578003902,0.000389516719010651,1.79494613396873,391.640925500666,0.00377105390908906,0.320403575478286,65,30705.922
"19242",34.2840869352888,46.2464431960802,0.00312186929076897,1.95207143564531,434.185596543547,0.000861641577116404,0.248405382076323,65,30705.922
"19243",38.4269142560928,8.36422511091846,0.00065224095213811,4.15009847143754,366.568565682077,0.0029521990298376,0.277498166053303,65,30705.922
"19244",41.5595833546523,29.7268110126054,0.000833866167135097,4.90079512570158,314.015591126449,0.000687772684157045,0.226849407975649,65,30705.922
"19245",35.7538311391652,0.194726046839993,0.00269760949733211,1.23549071024196,409.899585021015,0.000879721008255041,0.293920363045202,65,30705.922
"19246",35.7538311391652,0.194726046839993,0.00269760949733211,1.23549071024196,409.899585021015,0.000879721008255041,0.293920363045202,65,30705.922
"19247",35.7538311391652,0.194726046839993,0.00269760949733211,1.23549071024196,409.899585021015,0.000879721008255041,0.293920363045202,65,30705.922
"19248",33.3678847142891,20.2040503311359,0.0025056383416331,1.42016256719937,449.703003353698,0.00067744633692092,0.224140883402886,65,30705.922
"19249",35.67614008348,29.245295403125,0.00285960438876975,3.30020245693011,411.217025958338,0.00238674563704464,0.310925521516005,65,30705.922
"19250",36.4904681241278,15.0911332304119,0.000649014254490955,2.44422186436981,398.756563493452,0.000591814971639794,0.133836609047688,65,30705.922
"19251",38.8998495532096,35.2321892782076,0.00225127765329277,1.56049060093522,357.486230093519,0.000848141130514591,0.233568787927132,65,30705.922
"19252",35.1120899101873,0.602823244085702,0.00181304326593061,1.21484760532564,421.102161368201,0.000382482678353482,0.292412452398636,65,30705.922
