"","A","B","g","k","step","time"
"73729",3.05215263731848,1.01212926248465,2.06713122774548,1.18823856668511,37,28389.653
"73730",3.04749114471149,1.04821540269591,2.37896657303638,1.16169384750748,37,28389.653
"73731",3.05215263731848,1.01212926248465,2.06713122774548,1.18823856668511,37,28389.653
"73732",3.05215263731848,1.01212926248465,2.06713122774548,1.18823856668511,37,28389.653
"73733",3.05215263731848,1.01212926248465,2.06713122774548,1.18823856668511,37,28389.653
"73734",3.05215263731848,1.01212926248465,2.06713122774548,1.18823856668511,37,28389.653
"73735",3.11692535903252,1.0260792662579,1.86778740536113,1.10457366150316,37,28389.653
"73736",3.09846429425775,1.02296256615968,1.91938163440359,1.07282273603251,37,28389.653
"73737",3.08176472146866,1.02566272209661,1.86198888435776,1.09736218115986,37,28389.653
"73738",3.08176472146866,1.02566272209661,1.86198888435776,1.09736218115986,37,28389.653
"73739",3.11793019293506,1.17007376829079,1.84838107158466,0.898540327660463,37,28389.653
"73740",3.07484209588663,0.91182411769887,1.79300614503921,1.22776843567907,37,28389.653
"73741",3.06242683603615,0.900975546823227,1.89678050023241,1.35367063872569,37,28389.653
"73742",3.06207327195973,0.983358424016331,2.05677441952802,1.17720271504615,37,28389.653
"73743",3.06317102696655,1.04107838291897,2.08647628586732,1.15813621263539,37,28389.653
"73744",3.06317102696655,1.04107838291897,2.08647628586732,1.15813621263539,37,28389.653
"73745",3.03139581341247,0.963869740536033,2.13197924456811,1.17269879824267,37,28389.653
"73746",3.03139581341247,0.963869740536033,2.13197924456811,1.17269879824267,37,28389.653
"73747",3.09310864007213,1.06549140731107,1.71294257432868,0.982977154382537,37,28389.653
"73748",3.06462434285838,1.0668408955894,2.31947685613174,1.18280180825134,37,28389.653
"73749",3.06462434285838,1.0668408955894,2.31947685613174,1.18280180825134,37,28389.653
"73750",3.06462434285838,1.0668408955894,2.31947685613174,1.18280180825134,37,28389.653
"73751",3.06462434285838,1.0668408955894,2.31947685613174,1.18280180825134,37,28389.653
"73752",3.06016945001382,0.948555451255315,2.08896393881306,1.25943670385203,37,28389.653
"73753",3.07206120766902,1.00994194309747,1.98770117643007,1.09611405231116,37,28389.653
"73754",3.06016945001382,0.948555451255315,2.08896393881306,1.25943670385203,37,28389.653
"73755",3.06909789783192,1.04248175113734,2.0594677172587,1.18460088175824,37,28389.653
"73756",3.0724504236787,0.950600302886995,1.86618098352888,1.18004933470348,37,28389.653
"73757",3.0724504236787,0.950600302886995,1.86618098352888,1.18004933470348,37,28389.653
"73758",3.06703027667036,1.03210993079987,2.01624980583855,1.06636635929796,37,28389.653
