"","A","B","g","k","step","time"
"16897",3.03772620044953,1.06170368340422,1.05672794107924,0.532721574507531,34,21.405
"16898",3.03772620044953,1.06170368340422,1.05672794107924,0.532721574507531,34,21.405
"16899",3.09041650970022,1.12797618023826,0.879636934038866,0.472829048756917,34,21.405
"16900",3.01265081374849,1.06741376625849,1.00577376546063,0.522173375980606,34,21.405
"16901",3.02999149475134,1.06293127378611,0.902758896041603,0.628152550921513,34,21.405
"16902",3.0115524699992,0.838850417490312,1.15409904251078,0.662076388284618,34,21.405
"16903",3.0115524699992,0.838850417490312,1.15409904251078,0.662076388284618,34,21.405
"16904",3.0115524699992,0.838850417490312,1.15409904251078,0.662076388284618,34,21.405
"16905",3.07754155540687,0.962836650609515,0.977513019102161,0.605118739550462,34,21.405
"16906",3.00055853466155,0.907881720994747,0.953884084995096,0.658975718389296,34,21.405
"16907",3.07754155540687,0.962836650609515,0.977513019102161,0.605118739550462,34,21.405
"16908",3.08190694064584,1.19566178992592,1.10530043727121,0.5371968740173,34,21.405
"16909",3.08190694064584,1.19566178992592,1.10530043727121,0.5371968740173,34,21.405
"16910",3.04076478312745,1.15255156248099,0.87546552296717,0.504549771215213,34,21.405
"16911",3.08190694064584,1.19566178992592,1.10530043727121,0.5371968740173,34,21.405
"16912",3.09966687456157,0.936811329912207,0.976080256896674,0.700096845459963,34,21.405
"16913",3.03739189997759,1.25414861734693,1.09731749698881,0.453380102815566,34,21.405
"16914",3.00846226212439,1.00796733409906,0.916957369413028,0.52353726252798,34,21.405
"16915",3.03739189997759,1.25414861734693,1.09731749698881,0.453380102815566,34,21.405
"16916",3.09224352226111,1.21518427427969,1.08016005054779,0.444673438180942,34,21.405
"16917",3.00613514485196,1.22089553976694,0.958614255837033,0.461397786299393,34,21.405
"16918",3.00613514485196,1.22089553976694,0.958614255837033,0.461397786299393,34,21.405
"16919",3.00613514485196,1.22089553976694,0.958614255837033,0.461397786299393,34,21.405
"16920",3.05824154432997,1.14780025263257,1.01577139471209,0.479067568449008,34,21.405
"16921",3.03269507973571,1.05099318453337,0.977780590448996,0.566087129357882,34,21.405
"16922",2.96135035502779,1.02561384171351,0.841945414674806,0.577060865160336,34,21.405
"16923",2.96135035502779,1.02561384171351,0.841945414674806,0.577060865160336,34,21.405
"16924",3.08284932066895,0.98931810551799,0.842747859673063,0.643114592114654,34,21.405
"16925",2.96135035502779,1.02561384171351,0.841945414674806,0.577060865160336,34,21.405
"16926",3.1051647180828,1.14571081418929,0.940141011905813,0.477412151542959,34,21.405
"16927",2.9551430622983,0.855576086191981,1.01299945454718,0.712186054567635,34,21.405
"16928",2.96768401623333,0.805885459323312,0.916116825200528,0.685958672567407,34,21.405
"16929",3.05208020784821,0.90677338758862,1.11569836711722,0.740626681772041,34,21.405
"16930",2.99374747126128,0.914554503073741,0.713521179908726,0.633413862252697,34,21.405
"16931",3.04944078255977,0.996634943145902,0.883799734488637,0.598160444167845,34,21.405
"16932",3.11385694852087,1.17564816332043,1.07337462131371,0.491091204857996,34,21.405
"16933",2.99454988625285,0.93867023375698,0.902982753260306,0.647355098959128,34,21.405
"16934",2.94607147125462,1.11690377440059,1.12609687020058,0.540056227391293,34,21.405
"16935",3.05593932712315,0.983568665000084,1.22441593236238,0.7337698720423,34,21.405
"16936",3.05593932712315,0.983568665000084,1.22441593236238,0.7337698720423,34,21.405
"16937",2.97887347218582,0.948224923178292,1.05746993515956,0.711182765486479,34,21.405
"16938",2.96416188424555,1.02474289701826,0.943953374084243,0.573320089937265,34,21.405
"16939",3.04604927520015,1.0715763756078,0.900499822546349,0.603450040118483,34,21.405
"16940",3.11118810191798,1.20873250679757,1.18897956334308,0.495760229820961,34,21.405
"16941",3.11118810191798,1.20873250679757,1.18897956334308,0.495760229820961,34,21.405
"16942",3.11118810191798,1.20873250679757,1.18897956334308,0.495760229820961,34,21.405
"16943",3.01824914331429,0.944242978778739,1.13101307284634,0.649276119101583,34,21.405
"16944",3.13051899757647,1.10171887364475,0.996877612946329,0.602969528991329,34,21.405
"16945",3.02122893747399,0.890475550546038,1.09270806869124,0.684352315936373,34,21.405
"16946",3.00044850598387,0.990683932050247,1.12619708293484,0.591671852018276,34,21.405
"16947",3.02195912919287,0.946719637596082,0.871376487481829,0.641181099593653,34,21.405
"16948",3.00044850598387,0.990683932050247,1.12619708293484,0.591671852018276,34,21.405
"16949",2.97952095617249,0.924451362202368,0.87828846514209,0.636736368596775,34,21.405
"16950",3.0991786357712,1.0411377582514,0.967035557373645,0.536721196620546,34,21.405
"16951",3.0327728959178,1.04666573040318,1.16212036289152,0.616261031848394,34,21.405
"16952",3.10303437788295,1.10746875055178,0.942395555561919,0.555243797999613,34,21.405
"16953",3.01453702269354,0.882949136321234,1.067612370423,0.678937529623978,34,21.405
"16954",3.01949430591337,1.05662191344411,0.773910008343762,0.484092488176595,34,21.405
"16955",3.00525010240313,1.02357697128816,0.931260381159082,0.549395319972613,34,21.405
"16956",3.13861556273466,1.12968012320639,0.937270841445325,0.561741674569255,34,21.405
"16957",3.04961445594066,1.09689327495795,1.02344492623488,0.56172207453235,34,21.405
"16958",3.02575216710586,1.09229719275781,1.15027138315343,0.663805443927109,34,21.405
"16959",3.02575216710586,1.09229719275781,1.15027138315343,0.663805443927109,34,21.405
"16960",2.98158452335553,1.02328031212989,0.926985959194806,0.544353054286702,34,21.405
"16961",2.95384023818507,1.07004370693454,1.35268407939438,0.645075249418517,34,21.405
"16962",2.95384023818507,1.07004370693454,1.35268407939438,0.645075249418517,34,21.405
"16963",3.00824583681094,1.04644356819956,1.09004359385614,0.587738348465277,34,21.405
"16964",3.06335919141463,0.947911161011266,1.09322242906497,0.724468148958017,34,21.405
"16965",3.04268221373269,1.18381908937213,1.13049778559224,0.519744796736454,34,21.405
"16966",3.0641938318823,1.04565367590383,1.05983486391361,0.623997483122989,34,21.405
"16967",3.01261405509289,1.07062137169813,1.13963628561227,0.585121618251364,34,21.405
"16968",2.93834998002297,1.05090391713626,1.10130658532062,0.609196852773697,34,21.405
"16969",3.06670183608368,1.00369353187555,0.9924882458924,0.642988177393937,34,21.405
"16970",2.97647273273596,0.959010215159606,1.08052779244252,0.620226424985783,34,21.405
"16971",3.1235977636266,1.17042139886635,0.969212336178611,0.512891794050402,34,21.405
"16972",2.97847282409477,1.05677024774957,0.857247674610654,0.482839052124716,34,21.405
"16973",3.04067489692904,1.09624357924481,1.12112365118455,0.545115332123695,34,21.405
"16974",3.05044219459784,1.17484327365115,0.910014922967254,0.532932643479886,34,21.405
"16975",3.02683683791353,0.781352714827253,1.1649843213654,0.804598133335994,34,21.405
"16976",3.02683683791353,0.781352714827253,1.1649843213654,0.804598133335994,34,21.405
"16977",3.02683683791353,0.781352714827253,1.1649843213654,0.804598133335994,34,21.405
"16978",3.04853743934398,1.07723347933764,0.838774379378293,0.499903455960563,34,21.405
"16979",3.08517097650508,1.0732561195792,0.867443251730096,0.551721616679805,34,21.405
"16980",2.97300041942838,1.06086604884112,1.36020538752285,0.622500457486751,34,21.405
"16981",3.0274046350418,1.11023116266098,0.936049304999906,0.501440767729939,34,21.405
"16982",3.090449078428,1.08986035208753,1.00061886323717,0.639881605680529,34,21.405
"16983",2.99749039020482,1.04002615036883,1.24921479218765,0.660459040238234,34,21.405
"16984",3.02705591672184,0.879541716526605,0.917834540099547,0.690453123222484,34,21.405
"16985",2.99749039020482,1.04002615036883,1.24921479218765,0.660459040238234,34,21.405
"16986",3.01907914576456,0.96546447317598,1.08512563637857,0.605527434792998,34,21.405
"16987",3.10356145186193,0.981586604082214,0.919529298612965,0.604742516254594,34,21.405
"16988",3.14334674338677,1.19446818340098,1.01782469926887,0.533500849422614,34,21.405
"16989",3.02838294557448,0.99167591901827,1.15305062457935,0.650450003015693,34,21.405
