"","X1","step","time"
"1",15.8213016515852,44,1699.766
"2",15.7588528941918,44,1699.766
"3",15.8046367180672,44,1699.766
"4",15.778827803057,44,1699.766
"5",15.778827803057,44,1699.766
"6",15.7887600241418,44,1699.766
"7",15.798200694663,44,1699.766
"8",15.8040438048229,44,1699.766
"9",15.8180977688996,44,1699.766
"10",15.8123103857389,44,1699.766
"11",15.7329624661149,44,1699.766
"12",15.7402541389053,44,1699.766
"13",15.7402541389053,44,1699.766
"14",15.7907242128121,44,1699.766
"15",15.8127453010761,44,1699.766
"16",15.7952038544511,44,1699.766
"17",15.7578513938877,44,1699.766
"18",15.8056088149862,44,1699.766
"19",15.7891164463589,44,1699.766
"20",15.8087892461106,44,1699.766
"21",15.7866775660541,44,1699.766
"22",15.793284716707,44,1699.766
"23",15.7438763668597,44,1699.766
"24",15.7699909201574,44,1699.766
"25",15.8003579197305,44,1699.766
"26",15.8003579197305,44,1699.766
"27",15.8048403815091,44,1699.766
"28",15.7912865651154,44,1699.766
"29",15.7908342549248,44,1699.766
"30",15.8102364261417,44,1699.766
"31",15.7813055229155,44,1699.766
"32",15.7813055229155,44,1699.766
"33",15.7813055229155,44,1699.766
"34",15.8073946305381,44,1699.766
"35",15.7816145101228,44,1699.766
"36",15.7979547187166,44,1699.766
"37",15.7979547187166,44,1699.766
"38",15.8040277592785,44,1699.766
"39",15.7123175639669,44,1699.766
"40",15.7636972975574,44,1699.766
"41",15.8099759600149,44,1699.766
"42",15.8099759600149,44,1699.766
"43",15.7942761015424,44,1699.766
"44",15.8213550550273,44,1699.766
"45",15.8213550550273,44,1699.766
"46",15.8213550550273,44,1699.766
"47",15.8213550550273,44,1699.766
"48",15.7734136142688,44,1699.766
"49",15.7985044841118,44,1699.766
"50",15.7985044841118,44,1699.766
"51",15.7980873897887,44,1699.766
"52",15.7980873897887,44,1699.766
"53",15.8250382296981,44,1699.766
"54",15.8141504828864,44,1699.766
"55",15.7752023700055,44,1699.766
"56",15.802344992524,44,1699.766
"57",15.7925416601218,44,1699.766
"58",15.7773986137196,44,1699.766
"59",15.8103621378753,44,1699.766
"60",15.8045948663835,44,1699.766
"61",15.7820569375275,44,1699.766
"62",15.7665781646233,44,1699.766
"63",15.7654195154987,44,1699.766
"64",15.7970950254075,44,1699.766
"65",15.8030250415235,44,1699.766
"66",15.8030250415235,44,1699.766
"67",15.8028909117559,44,1699.766
"68",15.8221286764726,44,1699.766
"69",15.8028909117559,44,1699.766
"70",15.7813905733392,44,1699.766
"71",15.804782532004,44,1699.766
"72",15.734073330304,44,1699.766
"73",15.780125445241,44,1699.766
"74",15.8011360785981,44,1699.766
"75",15.7982862858068,44,1699.766
"76",15.8031837636413,44,1699.766
"77",15.8079996126014,44,1699.766
"78",15.7947458241926,44,1699.766
"79",15.767476924811,44,1699.766
"80",15.7922719758072,44,1699.766
"81",15.8051655681699,44,1699.766
"82",15.7973762019892,44,1699.766
"83",15.7634172516769,44,1699.766
"84",15.7634172516769,44,1699.766
"85",15.8205116624206,44,1699.766
"86",15.7634172516769,44,1699.766
"87",15.7560932181,44,1699.766
"88",15.8123090721607,44,1699.766
"89",15.7709009530609,44,1699.766
"90",15.7709009530609,44,1699.766
"91",15.7709009530609,44,1699.766
"92",15.8079554638882,44,1699.766
"93",15.7709009530609,44,1699.766
"94",15.7709009530609,44,1699.766
"95",15.7965610540986,44,1699.766
"96",15.7354051982494,44,1699.766
"97",15.819975408082,44,1699.766
"98",15.8051823095691,44,1699.766
"99",15.7809466584762,44,1699.766
"100",15.8078808592901,44,1699.766
"101",15.7997667049076,44,1699.766
"102",15.8026625887524,44,1699.766
"103",15.7794177020404,44,1699.766
"104",15.7847832105306,44,1699.766
"105",15.8135248551725,44,1699.766
"106",15.7914028950215,44,1699.766
"107",15.8062780103656,44,1699.766
"108",15.7762017322975,44,1699.766
"109",15.7836272993246,44,1699.766
"110",15.8121885064674,44,1699.766
"111",15.7749451233065,44,1699.766
"112",15.7749451233065,44,1699.766
"113",15.7749451233065,44,1699.766
"114",15.7947780410902,44,1699.766
"115",15.8191510493628,44,1699.766
"116",15.8176997560024,44,1699.766
"117",15.7809381279539,44,1699.766
"118",15.8050204073854,44,1699.766
"119",15.7815620219418,44,1699.766
"120",15.80926687536,44,1699.766
"121",15.8130282370761,44,1699.766
"122",15.7917120464968,44,1699.766
"123",15.8219442629299,44,1699.766
"124",15.8194702858611,44,1699.766
"125",15.769977128346,44,1699.766
"126",15.769977128346,44,1699.766
"127",15.7501974922345,44,1699.766
"128",15.7758178671716,44,1699.766
"129",15.7501974922345,44,1699.766
"130",15.7893725746133,44,1699.766
"131",15.8089552825039,44,1699.766
"132",15.8217129836542,44,1699.766
"133",15.8217129836542,44,1699.766
"134",15.7986249003833,44,1699.766
"135",15.8136194642157,44,1699.766
"136",15.7959277437322,44,1699.766
"137",15.8148363110977,44,1699.766
"138",15.7478492497296,44,1699.766
"139",15.820510418598,44,1699.766
"140",15.7853038719029,44,1699.766
"141",15.7853038719029,44,1699.766
"142",15.8167723953075,44,1699.766
"143",15.8083915243524,44,1699.766
"144",15.7805167538709,44,1699.766
"145",15.8150281133876,44,1699.766
"146",15.7896078937287,44,1699.766
"147",15.7486466234381,44,1699.766
"148",15.7943812989922,44,1699.766
"149",15.8215819423035,44,1699.766
"150",15.770209584504,44,1699.766
"151",15.7318653457673,44,1699.766
"152",15.8119166513971,44,1699.766
"153",15.802984685832,44,1699.766
"154",15.7987135644187,44,1699.766
"155",15.803811442371,44,1699.766
"156",15.7825388821827,44,1699.766
"157",15.7898514553968,44,1699.766
"158",15.7828018148492,44,1699.766
"159",15.8019058631775,44,1699.766
"160",15.8104440762891,44,1699.766
"161",15.8158732688475,44,1699.766
"162",15.7874814915584,44,1699.766
"163",15.6892441855174,44,1699.766
"164",15.8126704161832,44,1699.766
"165",15.8139807460416,44,1699.766
"166",15.8012677667818,44,1699.766
"167",15.8089550955922,44,1699.766
"168",15.7820849464214,44,1699.766
"169",15.7503738209495,44,1699.766
"170",15.7935098264381,44,1699.766
"171",15.8074224812065,44,1699.766
"172",15.7406967054062,44,1699.766
"173",15.7406967054062,44,1699.766
"174",15.7194110653294,44,1699.766
"175",15.7194110653294,44,1699.766
"176",15.7985615757574,44,1699.766
"177",15.7814464273168,44,1699.766
"178",15.812467473492,44,1699.766
"179",15.7800551465009,44,1699.766
"180",15.7676712602299,44,1699.766
"181",15.7024738914922,44,1699.766
"182",15.7024738914922,44,1699.766
"183",15.8072300049677,44,1699.766
"184",15.7024738914922,44,1699.766
"185",15.775255726496,44,1699.766
"186",15.7598514470068,44,1699.766
"187",15.811980137957,44,1699.766
"188",15.815239711146,44,1699.766
"189",15.8192158975346,44,1699.766
"190",15.7918460167799,44,1699.766
"191",15.7918460167799,44,1699.766
"192",15.8041571437917,44,1699.766
"193",15.7773276674556,44,1699.766
"194",15.7958409238386,44,1699.766
"195",15.8067036756595,44,1699.766
"196",15.8067036756595,44,1699.766
"197",15.7869012716204,44,1699.766
"198",15.8056427374131,44,1699.766
"199",15.8056427374131,44,1699.766
"200",15.7357452831891,44,1699.766
"201",15.8049880791766,44,1699.766
"202",15.809779822858,44,1699.766
"203",15.8130907010468,44,1699.766
"204",15.8226846884146,44,1699.766
"205",15.7317386161992,44,1699.766
"206",15.7317386161992,44,1699.766
"207",15.7317386161992,44,1699.766
"208",15.7317386161992,44,1699.766
"209",15.7317386161992,44,1699.766
"210",15.7317386161992,44,1699.766
"211",15.7317386161992,44,1699.766
"212",15.7317386161992,44,1699.766
"213",15.7317386161992,44,1699.766
"214",15.8144056582428,44,1699.766
"215",15.7317386161992,44,1699.766
"216",15.7317386161992,44,1699.766
"217",15.7317386161992,44,1699.766
"218",15.7317386161992,44,1699.766
"219",15.7317386161992,44,1699.766
"220",15.7317386161992,44,1699.766
"221",15.7317386161992,44,1699.766
"222",15.7317386161992,44,1699.766
"223",15.8131355789606,44,1699.766
"224",15.7795917479645,44,1699.766
"225",15.7795917479645,44,1699.766
