"","A","B","g","k","step","time"
"16897",3.18280047667077,1.68168120459527,2.27135384695347,0.65282087859642,34,58.0529999999999
"16898",3.20376846384594,1.64552751563219,2.40080000570856,0.684790923843118,34,58.0529999999999
"16899",3.24730549928492,1.65453493150373,2.2490648268211,0.671110125822406,34,58.0529999999999
"16900",3.16897211507457,1.92782730604243,2.43843075529936,0.537691224547961,34,58.0529999999999
"16901",3.21425894902373,1.65182854301656,2.23457884376573,0.694631052207111,34,58.0529999999999
"16902",3.21425894902373,1.65182854301656,2.23457884376573,0.694631052207111,34,58.0529999999999
"16903",3.10939411985652,1.74915763009348,3.0438804099366,0.624830803152066,34,58.0529999999999
"16904",3.23692901821147,1.63085591265002,2.22074301969936,0.586422951799726,34,58.0529999999999
"16905",3.25377760090545,1.82418466560492,2.4608584270436,0.580720473872536,34,58.0529999999999
"16906",3.16256810115983,1.51679835510213,2.33141864297155,0.706423269053575,34,58.0529999999999
"16907",3.23837892913131,1.79352830040164,1.96108252270561,0.616828865356254,34,58.0529999999999
"16908",3.17333322087395,1.75483206389826,2.52810098221655,0.559288607371679,34,58.0529999999999
"16909",3.0272005296308,1.55713838684789,3.92938137604693,0.717736776613756,34,58.0529999999999
"16910",3.09922968927863,1.92241886837143,3.17557243558556,0.527738222488776,34,58.0529999999999
"16911",3.13672107716419,1.7559010665754,2.48363538475044,0.659606609457032,34,58.0529999999999
"16912",3.30469363885034,1.86470075776924,2.35482569357456,0.595459413586322,34,58.0529999999999
"16913",3.15087587631429,1.85548388077345,2.67391788419653,0.616156431013491,34,58.0529999999999
"16914",3.15087587631429,1.85548388077345,2.67391788419653,0.616156431013491,34,58.0529999999999
"16915",3.29164233168462,1.98960907364363,2.19649950078456,0.516538185576994,34,58.0529999999999
"16916",3.1269575483989,1.78335732159243,2.68602583447586,0.579463612777909,34,58.0529999999999
"16917",3.2319169106614,1.88489560281975,2.28992002256284,0.548960055618762,34,58.0529999999999
"16918",3.24927592545884,2.06952803314132,2.42208160103889,0.477228416973978,34,58.0529999999999
"16919",3.24927592545884,2.06952803314132,2.42208160103889,0.477228416973978,34,58.0529999999999
"16920",3.01113251568832,1.50817075607534,3.35307354905572,0.727060485645632,34,58.0529999999999
"16921",3.24927592545884,2.06952803314132,2.42208160103889,0.477228416973978,34,58.0529999999999
"16922",3.1975514356177,1.39275810722921,2.37844434866587,0.762667503931307,34,58.0529999999999
"16923",3.27011244910247,1.57872843396515,2.16008038745809,0.726172527987929,34,58.0529999999999
"16924",3.06212554651512,1.54237650340457,3.47807006124691,0.640396871828551,34,58.0529999999999
"16925",3.32415171156125,2.12037472446792,2.10840191893065,0.478315271262512,34,58.0529999999999
"16926",3.09145366661303,2.06944150396567,3.22479550304577,0.494511623914715,34,58.0529999999999
"16927",3.19918218844809,1.78529391226727,2.714910774745,0.598823427967991,34,58.0529999999999
"16928",3.20793270719287,1.60604708914037,2.41865783892274,0.656521034095122,34,58.0529999999999
"16929",3.09145366661303,2.06944150396567,3.22479550304577,0.494511623914715,34,58.0529999999999
"16930",3.12808806741547,1.59556721336788,2.84848127216221,0.672469510171873,34,58.0529999999999
"16931",3.12808806741547,1.59556721336788,2.84848127216221,0.672469510171873,34,58.0529999999999
"16932",3.12808806741547,1.59556721336788,2.84848127216221,0.672469510171873,34,58.0529999999999
"16933",3.18380316494265,1.69738044409981,2.36226540084719,0.588084385210113,34,58.0529999999999
"16934",3.20664796289281,1.65484062496623,1.88764209644089,0.594471705471196,34,58.0529999999999
"16935",3.17853571290453,1.71627952878958,2.35355458108601,0.588835492824199,34,58.0529999999999
"16936",3.27989764617534,1.66439870558211,2.14610884978714,0.645977885788867,34,58.0529999999999
"16937",3.20385479178252,1.64216313500643,2.53865103410256,0.678707441251845,34,58.0529999999999
"16938",3.24283170962775,1.99159185827114,2.29866977838246,0.519797366307429,34,58.0529999999999
"16939",3.01868442980389,1.70944528743384,3.1945993341006,0.64416596191394,34,58.0529999999999
"16940",3.24283170962775,1.99159185827114,2.29866977838246,0.519797366307429,34,58.0529999999999
"16941",3.24283170962775,1.99159185827114,2.29866977838246,0.519797366307429,34,58.0529999999999
"16942",3.25454601156388,1.68605919921053,2.2159441486698,0.583310427808364,34,58.0529999999999
"16943",3.24045965159726,1.88703745587018,2.32140183608138,0.604774841843117,34,58.0529999999999
"16944",3.24045965159726,1.88703745587018,2.32140183608138,0.604774841843117,34,58.0529999999999
"16945",3.13612221169473,1.73065600182041,2.35513163957389,0.583399350009907,34,58.0529999999999
"16946",3.13612221169473,1.73065600182041,2.35513163957389,0.583399350009907,34,58.0529999999999
"16947",3.13612221169473,1.73065600182041,2.35513163957389,0.583399350009907,34,58.0529999999999
"16948",3.08909853710283,1.61782483993814,2.47308439379615,0.611172541374322,34,58.0529999999999
"16949",3.21214359562892,1.60052598054831,2.46890302872879,0.625394629377006,34,58.0529999999999
"16950",3.2351821809306,1.55436751813529,2.16148378146655,0.695550457710642,34,58.0529999999999
"16951",3.11690077466052,1.70800906579829,2.62092905532116,0.648699195759434,34,58.0529999999999
"16952",3.16659638474146,1.53227752337626,2.80416897349839,0.770425451611758,34,58.0529999999999
"16953",3.16659638474146,1.53227752337626,2.80416897349839,0.770425451611758,34,58.0529999999999
"16954",3.16659638474146,1.53227752337626,2.80416897349839,0.770425451611758,34,58.0529999999999
"16955",3.31872299584906,2.1096969310329,2.24205877265657,0.519788823091643,34,58.0529999999999
"16956",3.19702601145562,1.53317655179362,2.28879184289839,0.691955422428249,34,58.0529999999999
"16957",3.18285930833848,1.83761251571231,2.48344726885171,0.649417254840057,34,58.0529999999999
"16958",3.18285930833848,1.83761251571231,2.48344726885171,0.649417254840057,34,58.0529999999999
