"","A","B","g","k","step","time"
"16897",3.19209697850255,1.02976041170592,0.247961791881332,1.64623825176726,34,310.070000000065
"16898",3.05116410748415,1.27010582528951,0.0987143099685047,1.43733892251768,34,310.070000000065
"16899",3.26129306218031,1.06996284831264,0.155323584052782,1.56161324599257,34,310.070000000065
"16900",3.22342238310227,1.49751052876432,0.0999058966839472,1.49429713356925,34,310.070000000065
"16901",3.01614431032442,1.13782411962699,0.0408992077793776,1.58191192274808,34,310.070000000065
"16902",3.07311641306292,1.20594071392921,0.160859269747692,1.55403369162124,34,310.070000000065
"16903",2.81804050167117,1.08292542481802,0.0564209852921412,1.68551858244407,34,310.070000000065
"16904",2.81804050167117,1.08292542481802,0.0564209852921412,1.68551858244407,34,310.070000000065
"16905",3.14030761464729,1.11345020160975,0.0345758890074223,1.63526489573766,34,310.070000000065
"16906",3.04428997398059,1.33207398370865,0.202439620051842,1.45868916148553,34,310.070000000065
"16907",3.16106018737633,1.06844543010484,0.11399985432596,1.62882921451282,34,310.070000000065
"16908",3.07752083603828,1.12859571109673,0.0451500970895565,1.64353798619516,34,310.070000000065
"16909",3.07752083603828,1.12859571109673,0.0451500970895565,1.64353798619516,34,310.070000000065
"16910",3.2755893554115,0.996300845116033,0.0169268494649639,1.72706375377707,34,310.070000000065
"16911",3.08306460436854,1.32271278884476,0.241391232860945,1.60368967318726,34,310.070000000065
"16912",3.07649310720783,0.855523460456184,0.0998983933005871,1.76041827767895,34,310.070000000065
"16913",3.13155116221008,0.95610441302985,0.093235819904714,1.6634192989351,34,310.070000000065
"16914",3.0215546095688,1.01372306240307,0.291191875631671,1.70747913354304,34,310.070000000065
"16915",3.0215546095688,1.01372306240307,0.291191875631671,1.70747913354304,34,310.070000000065
"16916",3.0215546095688,1.01372306240307,0.291191875631671,1.70747913354304,34,310.070000000065
"16917",3.04877215042901,1.00038686082928,0.109879776095441,1.65949787252603,34,310.070000000065
"16918",3.05123578374684,1.05863763201424,0.304969939179084,1.70174244597925,34,310.070000000065
"16919",3.12137078484826,1.38019774871962,0.155078835434644,1.53857944305418,34,310.070000000065
"16920",3.12137078484826,1.38019774871962,0.155078835434644,1.53857944305418,34,310.070000000065
"16921",3.30102018034014,1.16203570168377,0.204983116217239,1.59993509779668,34,310.070000000065
"16922",3.10541588488585,1.09544513535662,0.0338614447310957,1.5777010807566,34,310.070000000065
"16923",3.06832650055961,1.21095354384609,0.0989753432939998,1.50946543283596,34,310.070000000065
"16924",3.24212346305923,1.00542693184637,0.262514336112805,1.67683764409557,34,310.070000000065
"16925",3.00881725029448,1.07228627683009,0.256455588450981,1.56665299388424,34,310.070000000065
"16926",3.17857513146137,1.27558346587362,0.11286025297223,1.59428633085661,34,310.070000000065
"16927",3.12624921670814,1.25783585305808,0.163302127560072,1.57312016953846,34,310.070000000065
"16928",3.04893937974894,1.2320782486617,0.159512795057826,1.48701453896832,34,310.070000000065
"16929",3.27516865793578,0.744881998494084,0.0851275942480347,1.81723945748356,34,310.070000000065
"16930",3.11053021647086,0.870993176570955,0.334937303572715,1.71887133943895,34,310.070000000065
"16931",3.16244922541318,1.37152762164324,0.197562913761049,1.47560034673442,34,310.070000000065
"16932",3.10474691091186,1.31660787626448,0.14184697277629,1.53756417686176,34,310.070000000065
"16933",3.01574198918396,0.998172127195824,0.102036541873461,1.60138878922199,34,310.070000000065
"16934",3.20641939690801,0.931482526943937,0.331711295530033,1.76918373282152,34,310.070000000065
"16935",3.20907302370336,0.898494867426059,0.0612599777420455,1.74654450159091,34,310.070000000065
"16936",3.08725908111583,1.31187842880299,0.0886286596819045,1.62352639044413,34,310.070000000065
"16937",3.08725908111583,1.31187842880299,0.0886286596819045,1.62352639044413,34,310.070000000065
"16938",2.94731677707809,0.9399066205419,0.202828584491719,1.75091148564333,34,310.070000000065
"16939",3.12626857223034,1.20652510257276,0.0651848242246502,1.65916661216768,34,310.070000000065
"16940",3.11776163414398,1.38535750672952,0.256279020068613,1.51294753134742,34,310.070000000065
"16941",3.18060536758058,0.84316733087886,0.0314706793472625,1.78138890176335,34,310.070000000065
"16942",2.88222560826664,1.45665951083027,0.238504143900988,1.41011856522998,34,310.070000000065
"16943",3.21260364740007,1.10375683839044,0.169379021094532,1.59794032015475,34,310.070000000065
"16944",3.18060536758058,0.84316733087886,0.0314706793472625,1.78138890176335,34,310.070000000065
"16945",3.18060536758058,0.84316733087886,0.0314706793472625,1.78138890176335,34,310.070000000065
"16946",3.17890152454532,0.944462985321423,0.134590961366989,1.7596337371082,34,310.070000000065
"16947",3.04047674235396,1.34076254316148,0.0276553372073984,1.53171652496944,34,310.070000000065
"16948",3.17537886909764,1.36252952592607,0.0841402908466328,1.51219954507549,34,310.070000000065
"16949",3.04047674235396,1.34076254316148,0.0276553372073984,1.53171652496944,34,310.070000000065
